path,collection,route,title,description,subtitle,category,pubDate,draft,ai_generated,reviewed,tier,words,last_commit,dirty,parse_error
vault/games/chuckie-egg.mdx,vault,/vault/games/chuckie-egg/,Chuckie Egg,"A&F Software's 1983 platformer that became one of the BBC Micro and ZX Spectrum's defining games, featuring tight controls and addictive egg-collecting gameplay.","Eggs, ladders, perfection",games,,,True,False,,246,2026-08-29,,
vault/games/civilization.mdx,vault,/vault/games/civilization/,Civilization,"Sid Meier's Civilization let players guide a society from the Stone Age to the Space Age, creating the 4X genre and one of gaming's most addictive formulas.",One more turn,games,,,True,False,,256,2026-08-27,,
vault/games/cobra.mdx,vault,/vault/games/cobra/,Cobra,"Joffa Smith's 1987 Stallone tie-in for Ocean charts at #3 and falls away month by month — the standard shape of a film licence, and the opposite of how Match Day sold.","A licence's decay curve, in six months",games,,,True,False,,315,2026-08-27,,
vault/games/colossal-cave-adventure.mdx,vault,/vault/games/colossal-cave-adventure/,Colossal Cave Adventure,"The 1976 text adventure that invented an entire genre, combining cave exploration with fantasy elements to create interactive fiction.",The first adventure game,games,,,True,False,,364,2026-08-27,,
vault/games/columns.mdx,vault,/vault/games/columns/,Columns,"Columns challenged players to match coloured jewels in vertical columns of three, becoming Sega's answer to Tetris and a pack-in title for the Game Gear.",Sega's puzzle gem,games,,,True,False,,188,2026-08-27,,
vault/games/comix-zone.mdx,vault,/vault/games/comix-zone/,Comix Zone,"Comix Zone trapped its creator inside his own comic, with gameplay moving between panels, tearing paper for weapons, and fighting drawn enemies in a stylish beat-em-up.",Living comic book,games,,,True,False,,228,2026-08-27,,
vault/games/command-and-conquer.mdx,vault,/vault/games/command-and-conquer/,Command & Conquer,"Command & Conquer popularised real-time strategy with accessible base-building, resource harvesting, and FMV cutscenes that brought personality to warfare.",Real-time strategy refined,games,,,True,False,,186,2026-08-27,,
vault/games/commando.mdx,vault,/vault/games/commando/,Commando,Capcom's vertical run-and-gun became an arcade staple and spawned one of Rob Hubbard's most beloved C64 soundtracks.,One man army,games,,,True,False,,320,2026-08-27,,
vault/games/company-of-heroes.mdx,vault,/vault/games/company-of-heroes/,Company of Heroes,"Company of Heroes revolutionised RTS with cover mechanics, squad-based infantry, and destructible environments that made World War II combat tactically meaningful.",Tactical WWII,games,,,True,False,,177,2026-08-27,,
vault/games/contra.mdx,vault,/vault/games/contra/,Contra,Konami's run-and-gun classic defined cooperative action and immortalised the Konami Code.,30 lives to save the world,games,,,True,False,,541,2026-08-27,,
vault/games/counter-strike.mdx,vault,/vault/games/counter-strike/,Counter-Strike,"A *Half-Life* mod became gaming's defining tactical shooter, spawning a competitive scene that helped establish esports as we know it.",Terrorists win,games,,,True,False,,171,2026-08-27,,
vault/games/crash-bandicoot.mdx,vault,/vault/games/crash-bandicoot/,Crash Bandicoot,"Crash Bandicoot delivered tight 3D platforming through linear obstacle courses, positioning the spinning marsupial as PlayStation's answer to Mario and Sonic.",Sony's mascot contender,games,,,True,False,,182,2026-08-27,,
vault/games/crazy-taxi.mdx,vault,/vault/games/crazy-taxi/,Crazy Taxi,"Crazy Taxi combined frantic arcade driving with time-pressure gameplay and an unforgettable punk soundtrack, becoming one of Dreamcast's most recognisable titles.",Yeah yeah yeah yeah yeah,games,,,True,False,,160,2026-08-27,,
vault/games/crystalis.mdx,vault,/vault/games/crystalis/,Crystalis,"Crystalis delivered Zelda-style action RPG gameplay in a post-nuclear setting, featuring elemental swords, challenging combat, and a surprisingly ambitious narrative for the NES.",Post-apocalyptic action RPG,games,,,True,False,,216,2026-08-27,,
vault/games/cybernoid.mdx,vault,/vault/games/cybernoid/,Cybernoid,"Raffaele Cecco's brutally difficult shooter, built on the Spectrum and ported outward. CRASH smashed it in April 1988; the C64 conversion carried Jeroen Tel's soundtrack.",Pirate plundering perfection,games,,,True,False,,428,2026-08-27,,
vault/games/dance-dance-revolution.mdx,vault,/vault/games/dance-dance-revolution/,Dance Dance Revolution,"Dance Dance Revolution transformed rhythm gaming into physical performance, creating arcade spectacles and home fitness phenomena through its iconic dance pad interface.",Dance to the beat,games,,,True,False,,177,2026-08-27,,
vault/games/darius.mdx,vault,/vault/games/darius/,Darius,"Darius brought triple-screen spectacle to arcade shooting, featuring massive aquatic-themed bosses and branching stage paths across an enormous playfield.",Triple-screen shooting,games,,,True,False,,178,2026-08-27,,
vault/games/dark-souls.mdx,vault,/vault/games/dark-souls/,Dark Souls,"Dark Souls refined FromSoftware's Demon's Souls formula into a genre-defining action RPG known for challenging combat, interconnected world design, and cryptic storytelling.",Prepare to die,games,,,True,False,,427,2026-08-27,,
vault/games/day-of-the-tentacle.mdx,vault,/vault/games/day-of-the-tentacle/,Day of the Tentacle,"Day of the Tentacle sent three friends across American history to stop a purple tentacle's world domination, delivering LucasArts' most inventive puzzle design and sharpest writing.",Time-travelling comedy,games,,,True,False,,191,2026-08-27,,
vault/games/daytona-usa.mdx,vault,/vault/games/daytona-usa/,Daytona USA,Daytona USA delivered exhilarating arcade stock car racing with the Model 2's texture-mapped graphics and an unforgettable soundtrack that players sang along to.,Rolling start,games,,,True,False,,155,2026-08-27,,
vault/games/dead-cells.mdx,vault,/vault/games/dead-cells/,Dead Cells,"Dead Cells merged roguelike permadeath with Metroidvania exploration, creating fluid combat and persistent unlocks that made each death feel like progress.",Roguevania,games,,,True,False,,189,2026-09-01,,
vault/games/dead-or-alive.mdx,vault,/vault/games/dead-or-alive/,Dead or Alive,"Tecmo's *Dead or Alive* introduced reversals and holds to fighting games, creating a rock-paper-scissors flow that distinguished it from competitors.",The counter system,games,,,True,False,,177,2026-08-27,,
vault/games/defender-of-the-crown.mdx,vault,/vault/games/defender-of-the-crown/,Defender of the Crown,"Cinemaware's 1986 strategy game demonstrated Amiga graphics that seemed impossible, even if gameplay didn't quite match.",The Amiga's showcase,games,,,True,False,,317,2026-08-27,,
vault/games/defender.mdx,vault,/vault/games/defender/,Defender,"Eugene Jarvis's Defender broke every rule of early arcade design—five buttons, a scrolling playfield, a radar scanner—and became one of the highest-grossing arcade games ever made.",Complexity at speed,games,,,True,False,,240,2026-08-27,,
vault/games/demons-souls.mdx,vault,/vault/games/demons-souls/,Demon's Souls,"Demon's Souls established the formula that would define the Souls-like genre, with deliberate combat, interconnected levels, and punishing difficulty.",The one that started it all,games,,,True,False,,119,2026-08-27,,
vault/games/deus-ex.mdx,vault,/vault/games/deus-ex/,Deus Ex,"Deus Ex merged first-person action with deep RPG systems and conspiracy narrative, offering unprecedented player freedom in how to approach every situation.",Player choice perfected,games,,,True,False,,203,2026-08-27,,
vault/games/diablo.mdx,vault,/vault/games/diablo/,Diablo,"Diablo distilled dungeon crawling to its addictive essence—click enemies, collect loot, descend deeper—creating an action RPG template that spawned an entire genre.",Action RPG perfection,games,,,True,False,,189,2026-09-01,,
vault/games/dig-dug.mdx,vault,/vault/games/dig-dug/,Dig Dug,"Dig Dug combined maze creation with unique combat as players tunnelled through dirt, inflating enemies until they popped or crushing them with falling rocks.",Underground inflation,games,,,True,False,,257,2026-08-27,,
vault/games/dishonored.mdx,vault,/vault/games/dishonored/,Dishonored,"Dishonored revived the immersive sim with supernatural abilities, player choice, and levels designed for creative problem-solving in a plague-ridden steampunk empire.",Revenge solves everything,games,,,True,False,,177,2026-08-27,,
vault/games/dizzy.mdx,vault,/vault/games/dizzy/,Dizzy: The Ultimate Cartoon Adventure,Codemasters and the Oliver Twins built a puzzle-platform franchise around a lovable egg and some fiendish inventory riddles.,An eggy hero cracks the budget charts,games,,,True,False,,269,2026-08-27,,
vault/games/donkey-kong-country.mdx,vault,/vault/games/donkey-kong-country/,Donkey Kong Country,"Rare's Donkey Kong Country brought pre-rendered 3D graphics to the SNES, revitalising both the aging console and Nintendo's forgotten ape with stunning visuals and tight platforming.",Pre-rendered revolution,games,,,True,False,,253,2026-08-27,,
vault/games/donkey-kong.mdx,vault,/vault/games/donkey-kong/,Donkey Kong,"Shigeru Miyamoto's 1981 arcade debut introduced Jumpman (later Mario), invented the platformer genre, and saved Nintendo's American division.",The game that made Nintendo,games,,,True,False,,375,2026-08-27,,
vault/games/doom.mdx,vault,/vault/games/doom/,Doom,"Doom didn't invent the first-person shooter, but it perfected and popularised the genre, spreading across office networks and defining PC gaming.",Hell's shareware sensation,games,,,True,False,,336,2026-08-27,,
vault/games/doomdarks-revenge.mdx,vault,/vault/games/doomdarks-revenge/,Doomdark's Revenge,"Mike Singleton's 1985 follow-up to Lords of Midnight kept the landscaping engine, made the world bigger and the game considerably less forgiving — and charted for two years anyway.",The sequel that got harder,games,,,True,False,,475,2026-08-27,,
vault/games/double-dragon.mdx,vault,/vault/games/double-dragon/,Double Dragon,"Technos' 1987 arcade brawler codified the belt-scrolling beat-em-up, letting friends punch through gangs together.",Beat-em-up perfected,games,,,True,False,,311,2026-08-27,,
vault/games/dr-mario.mdx,vault,/vault/games/dr-mario/,Dr. Mario,"Dr. Mario applied falling-block puzzle mechanics to virus elimination, creating Nintendo's answer to Tetris with accessible two-player competition.",Prescription puzzling,games,,,True,False,,159,2026-08-27,,
vault/games/dragon-age.mdx,vault,/vault/games/dragon-age/,Dragon Age: Origins,"Dragon Age: Origins revived classic CRPG design with tactical combat, origin stories that shaped your character's perspective, and a morally grey world where every choice had consequences.",Dark fantasy returns,games,,,True,False,,181,2026-08-27,,
vault/games/dragon-quest.mdx,vault,/vault/games/dragon-quest/,Dragon Quest,"Dragon Quest established Japanese RPG conventions that would dominate console gaming, creating a cultural phenomenon that still causes school absence spikes on release days.",Japan's national RPG,games,,,True,False,,262,2026-08-27,,
vault/games/driller.mdx,vault,/vault/games/driller/,Driller,"Incentive's 1987 debut for the Freescape engine put a solid, freely navigable 3D world on a 48K Spectrum. CRASH gave it 97%, The Games Machine 94%, and it stayed in the charts for years.","97%, and nothing else on the machine looked like it",games,,,True,False,,321,2026-08-27,,
vault/games/duck-hunt.mdx,vault,/vault/games/duck-hunt/,Duck Hunt,"Duck Hunt bundled with the NES and Zapper light gun, challenging players to shoot ducks while enduring the mockery of the infamous laughing dog.",Zapper light gun action,games,,,True,False,,229,2026-08-27,,
vault/games/ducktales.mdx,vault,/vault/games/ducktales/,DuckTales,"DuckTales combined Disney charm with Capcom's platforming expertise, sending Scrooge McDuck pogo-jumping through non-linear stages in search of treasure.",Capcom Disney magic,games,,,True,False,,208,2026-08-27,,
vault/games/duke-nukem-3d.mdx,vault,/vault/games/duke-nukem-3d/,Duke Nukem 3D,"Duke Nukem 3D brought personality to first-person shooters with its wisecracking hero, interactive environments, and level design set in recognisable real-world locations.",Attitude-laden action,games,,,True,False,,204,2026-08-27,,
vault/games/dun-darach.mdx,vault,/vault/games/dun-darach/,Dun Darach,"Gargoyle Games' 1985 arcade adventure put a working Celtic city on a 48K Spectrum — traders, thieves and errands that continue whether you are watching or not.",A city that carries on without you,games,,,True,False,,399,2026-08-27,,
vault/games/dune-ii.mdx,vault,/vault/games/dune-ii/,Dune II,"Dune II established the real-time strategy genre template, introducing base building, resource harvesting, tech trees, and unit production that every RTS would follow.",The RTS template,games,,,True,False,,211,2026-08-27,,
vault/games/dungeon-keeper.mdx,vault,/vault/games/dungeon-keeper/,Dungeon Keeper,"Bullfrog's 1997 strategy game that inverted the RPG formula—you played the villain, building dungeons to thwart heroic adventurers.",Evil is good,games,,,True,False,,237,2026-08-27,,
vault/games/dungeon-master.mdx,vault,/vault/games/dungeon-master/,Dungeon Master,"FTL's 1987 RPG abandoned turn-based combat for real-time dungeon crawling, creating the template for action-RPGs.",Real-time revolution,games,,,True,False,,343,2026-08-27,,
vault/games/earthbound.mdx,vault,/vault/games/earthbound/,EarthBound,"EarthBound rejected fantasy conventions for suburban America, pizza deliveries, and psychic kids, hiding emotional depth beneath absurdist humour and influencing indie RPGs for decades.",Quirky Americana,games,,,True,False,,187,2026-08-27,,
vault/games/elevator-action.mdx,vault,/vault/games/elevator-action/,Elevator Action,"Elevator Action sent players into a thirty-floor building as a secret agent, riding elevators and escalators while collecting documents and shooting enemy spies.",Spy building infiltration,games,,,True,False,,206,2026-08-27,,
vault/games/elite-dangerous.mdx,vault,/vault/games/elite-dangerous/,Elite Dangerous,"David Braben's Elite Dangerous revived the legendary space trading franchise with a 1:1 scale Milky Way galaxy, proving procedural generation could create universes.",Galaxy reborn,games,,,True,False,,250,2026-08-27,,
vault/games/elite.mdx,vault,/vault/games/elite/,Elite,"David Braben and Ian Bell's 1984 space trading game offered an entire galaxy on a single floppy, inventing the open-world genre.",The galaxy in your bedroom,games,,,True,False,,573,2026-08-29,,
vault/games/enduro-racer.mdx,vault,/vault/games/enduro-racer/,Enduro Racer,Activision's Sega conversion took five months to climb from #10 to the top of the chart and then held on for another eight — the clearest slow-burn in this library's data.,Five months to number one,games,,,True,False,,311,2026-08-27,,
vault/games/et-the-extra-terrestrial.mdx,vault,/vault/games/et-the-extra-terrestrial/,E.T. the Extra-Terrestrial,"The rushed 1982 Atari 2600 game that became synonymous with the video game crash - not because it caused it, but because it symbolised everything wrong with the industry.",Gaming's most notorious failure,games,,,True,False,,404,2026-08-27,,
vault/games/excitebike.mdx,vault,/vault/games/excitebike/,Excitebike,"Excitebike combined responsive motocross racing with a track editor, letting players create and share custom courses while managing engine temperature through strategic turbo use.",Motocross and track building,games,,,True,False,,220,2026-08-27,,
vault/games/exolon.mdx,vault,/vault/games/exolon/,Exolon,"Raffaele Cecco's 1987 Hewson shooter reached #1 twice in four months — and CRASH sold it on the programmer's name, not the game's.","Cecco's best, twice at number one",games,,,True,False,,316,2026-08-27,,
vault/games/f-zero-x.mdx,vault,/vault/games/f-zero-x/,F-Zero X,"F-Zero X prioritised performance over visual fidelity, delivering 30 vehicles racing at 60fps with aggressive AI and a death-defying sense of speed.",Speed at 60fps,games,,,True,False,,164,2026-08-27,,
vault/games/fable.mdx,vault,/vault/games/fable/,Fable,"Lionhead's Fable promised a world that reacted to every player choice, delivering an accessible action RPG where moral decisions shaped character appearance and world reputation.",Choices and consequences,games,,,True,False,,275,2026-08-27,,
vault/games/fairlight.mdx,vault,/vault/games/fairlight/,Fairlight,"Bo Jangeborg's isometric adventure took 95% in CRASH in November 1985 — and gave the Spectrum a world where every object had a mass, so you solved puzzles by stacking things rather than by finding keys. It was built on Worldmaker, a level-design tool The Edge intended to sell separately.","95%, and objects that have mass",games,,,True,False,,890,2026-08-27,,
vault/games/fallout-new-vegas.mdx,vault,/vault/games/fallout-new-vegas/,Fallout: New Vegas,"Obsidian Entertainment's *New Vegas* brought choice, consequence, and sharp writing back to the *Fallout* series in this beloved Mojave wasteland RPG.",The house always wins,games,,,True,False,,177,2026-08-27,,
vault/games/fallout.mdx,vault,/vault/games/fallout/,Fallout,"Fallout dropped players into an irradiated wasteland with unprecedented freedom, letting them talk, fight, or sneak through a retrofuturistic world shaped by their choices.",Post-apocalyptic freedom,games,,,True,False,,189,2026-08-27,,
vault/games/fantasy-zone.mdx,vault,/vault/games/fantasy-zone/,Fantasy Zone,"Fantasy Zone combined side-scrolling shooting with a shop system and pastel aesthetics, pioneering the 'cute-em-up' subgenre with its colourful, whimsical approach to the shooter formula.",Cute-em-up shooter,games,,,True,False,,184,2026-08-27,,
vault/games/fatal-fury.mdx,vault,/vault/games/fatal-fury/,Fatal Fury,Fatal Fury established SNK's fighting game legacy with multi-plane combat and characters who would define the company's crossover universe for decades.,SNK's fighting foundation,games,,,True,False,,169,2026-08-27,,
vault/games/fifa.mdx,vault,/vault/games/fifa/,FIFA,"FIFA leveraged official licenses and annual iterations to dominate football gaming commercially, becoming EA's most valuable sports franchise despite gameplay debates.",Licensed football dominance,games,,,True,False,,188,2026-08-27,,
vault/games/final-fantasy-tactics.mdx,vault,/vault/games/final-fantasy-tactics/,Final Fantasy Tactics,"Square's tactical RPG combined isometric grid combat with a dense political narrative, becoming one of the PlayStation's most beloved strategy games.",War of the Lions,games,,,True,False,,160,2026-09-01,,
vault/games/final-fantasy-vii.mdx,vault,/vault/games/final-fantasy-vii/,Final Fantasy VII,"Final Fantasy VII brought Japanese RPGs to Western mainstream audiences with cinematic FMV, a memorable cast, and an industrial fantasy world that sold millions of PlayStations.",RPG goes mainstream,games,,,True,False,,190,2026-08-27,,
vault/games/final-fantasy.mdx,vault,/vault/games/final-fantasy/,Final Fantasy,"Final Fantasy was meant to be Square's last game. Instead, it saved the company and launched one of gaming's most enduring franchises.",Square's desperate gamble,games,,,True,False,,311,2026-08-27,,
vault/games/final-fight.mdx,vault,/vault/games/final-fight/,Final Fight,"Final Fight refined the beat-em-up formula with three playable characters, memorable enemies, and polished combat that established Capcom's dominance in the genre.",Capcom's beat-em-up benchmark,games,,,True,False,,204,2026-08-27,,
vault/games/fire-emblem.mdx,vault,/vault/games/fire-emblem/,Fire Emblem,"Fire Emblem combined tactical combat with permanent death, creating emotional stakes where fallen units stayed dead and every battle decision mattered.",Tactical RPG with consequences,games,,,True,False,,162,2026-09-01,,
vault/games/flashback.mdx,vault,/vault/games/flashback/,Flashback,"Flashback delivered cinematic rotoscoped animation, a complex sci-fi narrative, and demanding platforming that made it feel like a Hollywood production.",The CD-ROM game on cartridge,games,,,True,False,,249,2026-08-27,,
vault/games/football-manager-1982.mdx,vault,/vault/games/football-manager-1982/,Football Manager (1982),"Kevin Toms wrote it for the ZX81, and Addictive Games advertised it as a great new game in February 1982. It reached the Spectrum that September, took a Golden Joystick nomination, and invented the management game.","A game about running the club, sold by mail order from Milton Keynes",games,,,True,False,,746,2026-08-27,,
vault/games/football-manager.mdx,vault,/vault/games/football-manager/,Football Manager,"Sports Interactive's *Football Manager* series let players manage every detail of a football club, creating obsessive depth that has consumed millions of hours.",The beautiful spreadsheet,games,,,True,False,,186,2026-09-01,,
vault/games/frogger.mdx,vault,/vault/games/frogger/,Frogger,"Konami's 1981 arcade hit turned crossing the road into an art form, spawning countless ports and cementing the grid-based action genre.",Look both ways,games,,,True,False,,386,2026-08-27,,
vault/games/full-throttle.mdx,vault,/vault/games/full-throttle/,Full Throttle,"Full Throttle put players in the leather jacket of biker gang leader Ben, framed for murder in a stylish adventure that prioritised atmosphere and attitude over puzzle complexity.",Biker adventure,games,,,True,False,,199,2026-08-27,,
vault/games/galaga.mdx,vault,/vault/games/galaga/,Galaga,"Galaga refined the fixed shooter formula with challenging attack patterns, the revolutionary capture mechanic, and addictive score-chasing that kept arcades profitable for years.",Galaxian evolved,games,,,True,False,,263,2026-08-27,,
vault/games/galaxian.mdx,vault,/vault/games/galaxian/,Galaxian,"Namco's 1979 space shooter that evolved Space Invaders with diving enemies, individual AI, and RGB colour graphics - the true ancestor of Galaga.",The diving aliens,games,,,True,False,,298,2026-08-27,,
vault/games/garou-mark-of-the-wolves.mdx,vault,/vault/games/garou-mark-of-the-wolves/,Garou: Mark of the Wolves,Garou: Mark of the Wolves refined SNK's fighting game craft into a competitive masterpiece with the T.O.P. system and Just Defend mechanics beloved by enthusiasts.,SNK's masterpiece,games,,,True,False,,172,2026-08-27,,
vault/games/gauntlet.mdx,vault,/vault/games/gauntlet/,Gauntlet,Atari's four-player dungeon crawler ate quarters by design and spawned a genre of cooperative action games.,Warrior needs food badly,games,,,True,False,,369,2026-08-27,,
vault/games/geometry-wars.mdx,vault,/vault/games/geometry-wars/,Geometry Wars,"Bizarre Creations' *Geometry Wars* helped launch Xbox Live Arcade and proved that small, focused games could thrive in the digital marketplace.",Twin-stick perfection,games,,,True,False,,162,2026-08-27,,
vault/games/ghosts-n-goblins.mdx,vault,/vault/games/ghosts-n-goblins/,Ghosts 'n Goblins,"Capcom's brutal 1985 platformer sent Arthur through graveyards and dungeons in his underwear, teaching patience through punishment.",This game is hard,games,,,True,False,,328,2026-08-27,,
vault/games/ghouls-n-ghosts.mdx,vault,/vault/games/ghouls-n-ghosts/,Ghouls 'n Ghosts,"Ghouls 'n Ghosts refined the punishing action of Ghosts 'n Goblins with improved controls, new weapons, and the infamous requirement to complete the game twice for the true ending.",Arthur returns,games,,,True,False,,204,2026-08-27,,
vault/games/gods.mdx,vault,/vault/games/gods/,Gods,"The Bitmap Brothers' 1991 platformer combined puzzle-solving, combat, and their signature metallic aesthetic.",Bitmap Brothers perfection,games,,,True,False,,292,2026-08-27,,
vault/games/golden-axe.mdx,vault,/vault/games/golden-axe/,Golden Axe,"Golden Axe brought fantasy to the beat-em-up genre, combining hack-and-slash combat with rideable beasts and screen-clearing magic.",Fantasy brawling,games,,,True,False,,243,2026-08-27,,
vault/games/golden-sun.mdx,vault,/vault/games/golden-sun/,Golden Sun,"Golden Sun brought console-quality JRPG production to Game Boy Advance with impressive visuals, Djinn collection, and puzzle-heavy exploration.",Handheld JRPG ambition,games,,,True,False,,152,2026-08-27,,
vault/games/goldeneye-007.mdx,vault,/vault/games/goldeneye-007/,GoldenEye 007,"GoldenEye 007 proved first-person shooters could work on consoles, combining licensed gameplay with innovative multiplayer that defined countless gaming nights.",Console FPS revolution,games,,,True,False,,284,2026-08-27,,
vault/games/gone-home.mdx,vault,/vault/games/gone-home/,Gone Home,"Gone Home pioneered the environmental storytelling genre, letting players piece together a family's story by exploring an empty house.",A story told through exploration,games,,,True,False,,123,2026-08-27,,
vault/games/gradius.mdx,vault,/vault/games/gradius/,Gradius,"Konami's pioneering side-scroller introduced the power-up bar, the Moai heads, and gaming's most famous cheat code.",The shooter that defined a genre,games,,,True,False,,360,2026-08-27,,
vault/games/gran-turismo.mdx,vault,/vault/games/gran-turismo/,Gran Turismo,"Gran Turismo brought simulation racing to consoles with unprecedented car authenticity, physics modelling, and a license structure that taught players to drive before letting them race.",The real driving simulator,games,,,True,False,,150,2026-09-01,,
vault/games/grand-theft-auto.mdx,vault,/vault/games/grand-theft-auto/,Grand Theft Auto,"DMA Design's Grand Theft Auto established open-world crime gameplay from a top-down perspective, creating a controversial franchise that would reshape the industry.",Top-down transgression,games,,,True,False,,259,2026-08-27,,
vault/games/grannys-garden.mdx,vault,/vault/games/grannys-garden/,Granny's Garden,The 1983 BBC Micro educational adventure that traumatised and educated a generation of British schoolchildren.,Educational terror,games,,,True,False,,257,2026-08-27,,
vault/games/grim-fandango.mdx,vault,/vault/games/grim-fandango/,Grim Fandango,Grim Fandango merged film noir with Día de los Muertos mythology in a 3D adventure following travel agent Manny Calavera through the Land of the Dead.,Art deco afterlife,games,,,True,False,,198,2026-08-27,,
vault/games/gta-iii.mdx,vault,/vault/games/gta-iii/,Grand Theft Auto III,"Grand Theft Auto III transformed the series into a 3D open world, creating the modern sandbox crime game and establishing Rockstar as industry leaders.",3D crime sandbox,games,,,True,False,,343,2026-08-27,,
vault/games/guitar-hero.mdx,vault,/vault/games/guitar-hero/,Guitar Hero,"Guitar Hero brought rhythm gaming to Western audiences with its guitar controller and rock soundtrack, creating a cultural phenomenon before the genre's collapse.",Rock star fantasy,games,,,True,False,,176,2026-08-27,,
vault/games/gunstar-heroes.mdx,vault,/vault/games/gunstar-heroes/,Gunstar Heroes,"Gunstar Heroes announced Treasure's arrival with relentless action, combinable weapons, and technical wizardry that pushed the Mega Drive far beyond its assumed limits.",Treasure's explosive debut,games,,,True,False,,225,2026-08-27,,
vault/games/hades.mdx,vault,/vault/games/hades/,Hades,"Hades proved roguelike structure could serve narrative, weaving Greek mythology through runs where death advanced the story and relationships persisted across attempts.",Roguelike narrative,games,,,True,False,,188,2026-08-27,,
vault/games/half-life-2.mdx,vault,/vault/games/half-life-2/,Half-Life 2,"Valve's *Half-Life 2* redefined first-person storytelling with physics-based gameplay, facial animation, and the Source engine that powered a generation.","Rise and shine, Mr. Freeman",games,,,True,False,,158,2026-08-27,,
vault/games/half-life.mdx,vault,/vault/games/half-life/,Half-Life,"Half-Life transformed first-person shooters through seamless storytelling, scripted sequences, and intelligent AI, proving the genre could deliver cinematic experiences without cutscenes.",Narrative FPS revolution,games,,,True,False,,198,2026-08-27,,
vault/games/halo.mdx,vault,/vault/games/halo/,Halo: Combat Evolved,"Bungie's *Halo* launched with the Xbox and proved console shooters could rival PC games, establishing a franchise that defined Xbox gaming.",Xbox's killer app,games,,,True,False,,160,2026-08-27,,
vault/games/hang-on.mdx,vault,/vault/games/hang-on/,Hang-On,"Hang-On pioneered the full-body arcade experience with its motorcycle cabinet, letting players lean into turns while racing through scenic courses at impossible speeds.",Arcade motorcycle racing,games,,,True,False,,186,2026-08-27,,
vault/games/hard-drivin.mdx,vault,/vault/games/hard-drivin/,Hard Drivin',"Atari's *Hard Drivin'* brought filled polygon 3D graphics to the arcade, creating a driving simulation that felt startlingly real for 1989.",Polygon pioneer,games,,,True,False,,153,2026-09-01,,
vault/games/head-over-heels.mdx,vault,/vault/games/head-over-heels/,Head Over Heels,Jon Ritman and Bernie Drummond's isometric masterpiece split control between two characters with complementary abilities.,Two heads are better than one,games,,,True,False,,401,2026-08-27,,
vault/games/heavy-on-the-magick.mdx,vault,/vault/games/heavy-on-the-magick/,Heavy on the Magick,Gargoyle Games' 1986 adventure held #1 in the Adventure chart three separate times while sitting at #16 in the general one — the sharpest genre split in this library's data.,"Number one and number sixteen, at once",games,,,True,False,,484,2026-08-27,,
vault/games/hitman.mdx,vault,/vault/games/hitman/,Hitman,"Hitman transformed contract killing into puzzle-solving, giving players elaborate sandboxes where disguises, timing, and creativity determined how targets met their end.",Assassination sandbox,games,,,True,False,,161,2026-08-27,,
vault/games/hollow-knight.mdx,vault,/vault/games/hollow-knight/,Hollow Knight,"Hollow Knight delivered a vast, melancholic Metroidvania through hand-drawn insect kingdoms, challenging combat, and secrets that rewarded dozens of hours of exploration.",Bug souls,games,,,True,False,,182,2026-09-01,,
vault/games/homeworld.mdx,vault,/vault/games/homeworld/,Homeworld,"Homeworld brought real-time strategy into three dimensions with a persistent fleet, haunting atmosphere, and the emotional journey of a civilisation seeking its origins.",Space opera RTS,games,,,True,False,,183,2026-08-27,,
vault/games/hotline-miami.mdx,vault,/vault/games/hotline-miami/,Hotline Miami,Dennaton Games' *Hotline Miami* combined ultraviolent top-down action with surreal narrative and pulsing synthwave to create an unforgettable fever dream.,Do you like hurting other people?,games,,,True,False,,161,2026-08-27,,
vault/games/house-of-the-dead.mdx,vault,/vault/games/house-of-the-dead/,The House of the Dead,"Sega's 1996 arcade horror shooter that combined B-movie zombie aesthetics with light gun gameplay, spawning a beloved franchise.",Aim for the head,games,,,True,False,,337,2026-08-27,,
vault/games/hypersports.mdx,vault,/vault/games/hypersports/,Hypersports,"Konami's multi-event arcade game converted by Joffa Smith for Imagine — number one in November 1985, and the game that taught a generation what a broken joystick sounds like.","Joffa, and the destruction of joysticks",games,,,True,False,,290,2026-08-27,,
vault/games/ice-climber.mdx,vault,/vault/games/ice-climber/,Ice Climber,"Ice Climber sent Popo and Nana hammering upward through icy platforms, breaking blocks and avoiding enemies in vertical-scrolling cooperative platforming.",Vertical platforming,games,,,True,False,,225,2026-08-27,,
vault/games/icewind-dale.mdx,vault,/vault/games/icewind-dale/,Icewind Dale,Icewind Dale used the Baldur's Gate engine for a different purpose—a combat-heavy dungeon crawler where players created their entire party and fought through the frozen north.,Combat-focused dungeon crawl,games,,,True,False,,184,2026-08-27,,
vault/games/impossible-mission.mdx,vault,/vault/games/impossible-mission/,Impossible Mission,"Epyx's 1984 platform puzzler combined speech synthesis, smooth animation, and devious puzzles in one unforgettable package.",Stay a while... stay forever!,games,,,True,False,,511,2026-08-27,,
vault/games/inscryption.mdx,vault,/vault/games/inscryption/,Inscryption,"Daniel Mullins' *Inscryption* begins as a cabin-escape card game and becomes something far stranger, subverting expectations at every turn.",The cards are lying to you,games,,,True,False,,163,2026-08-27,,
vault/games/international-karate-plus.mdx,vault,/vault/games/international-karate-plus/,International Karate+,"System 3's fighting game sequel added a third simultaneous fighter, creating chaotic competitive brilliance.","Three fighters, one screen",games,,,True,False,,364,2026-08-27,,
